name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
FLORIDA ENT ASSOCIATES INC,,9048238823,3 SAN BARTOLA DR,ST AUGUSTINE,FL,32086,10D2024810,2025-01-21,Compliance,0,1700,,unspecified,POL,21,physician_office,False
WATSON CLINIC LLP,,8638607475,2300 EAST COUNTY ROAD 540A,LAKELAND,FL,33813,10D2025495,2025-06-20,Compliance,0,1990,,unspecified,POL,21,physician_office,False
ALYSA R HERMAN MD PA,,3054444979,135 SAN LORENZO AVE SUITE 700,CORAL GABLES,FL,33146,10D2025872,2025-04-10,Compliance,0,1800,,unspecified,POL,21,physician_office,False
DIGESTIVE AND LIVER CENTER OF FLORIDA,,4072765407,100 N DEAN RD STE 200A,ORLANDO,FL,32825,10D2026025,2025-10-07,Compliance,0,40000,,unspecified,POL,21,physician_office,False
LAKE GASTROENTEROLOGY ASSOCIATES LLC,,3523835200,1858 MAYO DR,TAVARES,FL,32778,10D2027269,2025-11-13,Compliance,0,20000,,unspecified,POL,21,physician_office,False
FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,,9042625992,14540 OLD ST AUGUSTINE RD STE 2503,JACKSONVILLE,FL,32258,10D2028252,2025-02-05,Compliance,0,7,,unspecified,POL,21,physician_office,False
VIPUL JOSHI MD PA DBA,,8136514441,1355 PROVIDENCE RD,BRANDON,FL,33511,10D2029711,2025-07-17,Compliance,0,9278,,unspecified,POL,21,physician_office,False
K WADE FOSTER  MD PA,,8553537546,24880 BURNT PINE DRIVE BUILDING 8 SUITE 1,BONITA SPRINGS,FL,34134,10D2031178,2025-03-31,Compliance,0,780,,unspecified,POL,21,physician_office,False
EMERALD COAST RHEUMATOLOGY,,8502156400,3890 JENKS AVE,LYNN HAVEN,FL,32444,10D2031405,2025-02-21,Compliance,0,10000,,unspecified,POL,21,physician_office,False
K WADE FOSTER MD PA,,8636763411,421 LINDEN LANE,LAKE WALES,FL,33853,10D2032672,2025-11-19,Compliance,0,780,,unspecified,POL,21,physician_office,False
LEON MEDICAL CENTERS LLC,,3053704344,151 SW 27TH AVENUE,MIAMI,FL,33135,10D2034197,2025-06-05,Compliance,0,23002,,unspecified,POL,21,physician_office,False
PARTNERS IN MEDICINE AND SURGERY PA D/B/A,,8134064835,2441 OAK MYRTLE LN SUITE 101,WESLEY CHAPEL,FL,33544,10D2038307,2026-02-13,Compliance,0,750,,unspecified,POL,21,physician_office,False
FLORIDA PHYSICIAN SPECIALISTS LLC,,9047277955,6269 BEACH BLVD STE 2,JACKSONVILLE,FL,32216,10D2039775,2025-10-08,Compliance,0,5000,,unspecified,POL,21,physician_office,False
IVF LIFE INC,,4073459006,"1912 BOOTHE CIRCLE, SECOND FLOOR",LONGWOOD,FL,32750,10D2045091,2026-02-04,Compliance,0,300,,unspecified,POL,21,physician_office,False
PEDIATRIC ASSOCIATES,,9549657754,748 HARRISON AVE,PANAMA CITY,FL,32401,10D2045867,2025-01-16,Compliance,0,70,,unspecified,POL,21,physician_office,False
ADVANCED URGENT CARE CENTER,,3052940011,1980 N ROOSEVELT BLVD,KEY WEST,FL,33040,10D2046627,2025-03-24,Compliance,0,2964,,unspecified,POL,21,physician_office,False
PEDIATRIC ASSOCIATES - HOMESTEAD,,9549657754,3084 NE 41ST TERRACE,HOMESTEAD,FL,33033,10D2046962,2025-07-21,Compliance,0,3400,,unspecified,POL,21,physician_office,False
MICHAEL L SHELLING MD LLC,,5617371100,10075 JOG RD STE 206,BOYNTON BEACH,FL,33437,10D2050246,2025-01-23,Compliance,0,500,,unspecified,POL,21,physician_office,False
PEDIATRIC ASSOCIATES,,9549657754,4075 STATE RD 7 STE F2,LAKE WORTH,FL,33449,10D2052503,2025-01-23,Compliance,0,3023,,unspecified,POL,21,physician_office,False
"PEDIATRIC CENTER INC, THE",,5617778419,10075 JOG RD #308,BOYNTON BEACH,FL,33437,10D2054110,2025-04-18,Compliance,0,1000,,unspecified,POL,21,physician_office,False
DIGESTIVE HEALTH ASSOCIATES PA,,3528401001,7558 SW 61ST AVE,OCALA,FL,34471,10D2054255,2025-09-17,Compliance,0,1500,,unspecified,POL,21,physician_office,False
TREASURE COAST DERMATOLOGY,,7722267218,1260 37TH ST STE 101,VERO BEACH,FL,32960,10D2054904,2025-02-12,Compliance,0,1271,,unspecified,POL,21,physician_office,False
ACADEMIC ALLIANCE IN DERMATOLOGY,,8138829986,915 CHESTNUT STREET SUITE 200,CLEARWATER,FL,33756,10D2056004,2025-08-18,Compliance,0,1030,,unspecified,POL,21,physician_office,False
TREASURE COAST PATHOLOGY LAB LLC,,7722995005,275 18TH ST STE 101,VERO BEACH,FL,32960,10D2056631,2025-06-17,Compliance,0,10594,,unspecified,POL,21,physician_office,False
KELLER & GOODMAN MD PA,,3527427776,1879 NIGHTINGALE LN STE C-2,TAVARES,FL,32778,10D2057102,2025-03-07,Compliance,0,800,,unspecified,POL,21,physician_office,False
PALM HARBOR DERMATOLOGY PA,,8136573330,621 MEDICAL CARE DRIVE,BRANDON,FL,33511,10D2057769,2025-04-16,Compliance,0,350,,unspecified,POL,21,physician_office,False
SOUTHEASTERN DERMATOLOGY GROUP PA,,8502524401,12907 PANAMA CITY BEACH PKWY,PANAMA CITY BEACH,FL,32407,10D2057914,2025-01-15,Compliance,0,500,,unspecified,POL,21,physician_office,False
SUNCOAST SKIN SOLUTIONS INC,,8133211786,500 VONDERBURG DR STE 202E,BRANDON,FL,33511,10D2057973,2025-04-29,Compliance,0,1500,,unspecified,POL,21,physician_office,False
SKIN CANCER CENTER OF CENTRAL FLORIDA,,3522596553,10973 SE 175TH PLACE #100,SUMMERFIELD,FL,34491,10D2059389,2025-07-09,Compliance,0,2000,,unspecified,POL,21,physician_office,False
SUNCOAST SKIN SOLUTIONS INC,,8133211786,5200 SEMINOLE BLVD,SAINT PETERSBURG,FL,33708,10D2059624,2025-11-10,Compliance,0,1000,,unspecified,POL,21,physician_office,False
CONCEPTIONS FERTILITY LABORATORIES LLC,,3057533433,4425 PONCE DE LEON BLVD   SUITE 110,MIAMI,FL,33146,10D2062280,2025-07-28,Compliance,0,8400,,unspecified,POL,21,physician_office,False
MONICA K BEDI MD PA DBA,,9419275178,4351 CORTEZ RD W SUITE 101,BRADENTON,FL,34210,10D2064868,2025-07-28,Compliance,0,583,,unspecified,POL,21,physician_office,False
BLUE OCEAN DERMATOLOGY LLC,,3862561444,3951 S NOVA RD STE 3,PORT ORANGE,FL,32127,10D2066545,2025-06-25,Compliance,0,8000,,unspecified,POL,21,physician_office,False
PINECREST PEDIATRICS GROUP LLC,,7862505224,11635 S DIXIE HWY,MIAMI,FL,33156,10D2068574,2025-05-12,Compliance,0,4000,,unspecified,POL,21,physician_office,False
Z-ROC DERMATOLOGY LLC,,9545640040,2838 E OAKLAND PARK BLVD STE 201,FORT LAUDERDALE,FL,33306,10D2073813,2025-09-29,Compliance,0,500,,unspecified,POL,21,physician_office,False
"SKIN AND CANCER ASSOCIATES, LLP",,5618835640,21020 STATE RD 7 SUITE 220,BOCA RATON,FL,33428,10D2075325,2025-08-13,Compliance,0,200,,unspecified,POL,21,physician_office,False
SKIN PATHOLOGY CENTER INC,,3057406181,7091 SW 47 ST STE A,MIAMI,FL,33173,10D2077302,2026-01-27,Compliance,0,3000,,unspecified,POL,21,physician_office,False
SCHWEIGER DERMATOLOGY GROUP PA,,5613533376,22191 POWERLINE RD SUITE 29C,BOCA RATON,FL,33433,10D2078624,2025-08-19,Compliance,0,768,,unspecified,POL,21,physician_office,False
SKIN WELLNESS PHYSICIANS LLC,,2397320044,8625 COLLIER BLVD,NAPLES,FL,34114,10D2079438,2025-12-04,Compliance,0,1072,,unspecified,POL,21,physician_office,False
"CANCER SPECIALISTS, LLC",,9045163737,7015 A C SKINNER PKWY BLDG 100,JACKSONVILLE,FL,32256,10D2079471,2025-10-16,Compliance,0,93690,,unspecified,POL,21,physician_office,False
FLORIDA PHYSICIAN SPECIALISTS LLC,,9043556583,710 LOMAX ST,JACKSONVILLE,FL,32204,10D2080975,2025-07-10,Compliance,0,260000,,unspecified,POL,21,physician_office,False
PRECISION DERMATOLOGY AND SKIN SURGERY PA,,9049236647,1550 RIVERSIDE AVE STE A,JACKSONVILLE,FL,32204,10D2081402,2026-01-29,Compliance,0,11527,,unspecified,POL,21,physician_office,False
GASTROENTEROLOGY CONSULTANTS OF SOUTHWEST FLORIDA,,2394822280,5050 MASON CORBIN CT,FORT MYERS,FL,33907,10D2083199,2026-02-25,Compliance,0,18,,unspecified,POL,21,physician_office,False
DIGESTIVE DISEASE ASSOCIATES OF CENTRAL FLORIDA PA,,8139944800,2050 ASHLEY OAKS CIR STE 102,WESLEY CHAPEL,FL,33544,10D2085705,2025-03-03,Compliance,0,1500,,unspecified,POL,21,physician_office,False
JOHNNY GURGEN DO PA,,3524357695,920 ROLLING ACRES RD SUITE 204,LADY LAKE,FL,32159,10D2086122,2025-01-20,Compliance,0,3500,,unspecified,POL,21,physician_office,False
CERTIFIED FOOT & ANKLE SPECIALISTS LLC D/B/A,,5613692199,7730 W BOYNTON BEACH BLVD # 7,BOYNTON BEACH,FL,33437,10D2092005,2025-04-10,Compliance,0,920,,unspecified,POL,21,physician_office,False
ADVANCED DERMATOLOGY AND COSMETIC SURGERY,,4072843407,600 W PLYMOUTH AVE,DELAND,FL,32720,10D2092107,2025-09-08,Compliance,0,890,,unspecified,POL,21,physician_office,False
FLORIDA DERMATOLOGY ASSOCIATES INC DBA,,3217681600,7640 N WICKHAM RD,MELBOURNE,FL,32940,10D2092369,2025-02-12,Compliance,0,110,,unspecified,POL,21,physician_office,False
DERMATOLOGY & CUTANEOUS SURGERY,,5616370222,5130 LINTON BLVD SUITE C4,DELRAY BEACH,FL,33484,10D2093253,2025-04-23,Compliance,0,150,,unspecified,POL,21,physician_office,False
INNOVATIVE DERMATOLOGY AND MOHS SURGERY LLC,,2393688071,3507 LEE BLVD SUITE 107,LEHIGH ACRES,FL,33971,10D2095045,2025-04-30,Compliance,0,515,,unspecified,POL,21,physician_office,False
DERMATOLOGY GROUP OF FLORIDA DBA,,3058567887,3470 NW 82ND AVE SUITE 111,DORAL,FL,33122,10D2096447,2025-03-13,Compliance,0,100,,unspecified,POL,21,physician_office,False
K WADE FOSTER MD PA,,3527270644,3725 S HIGHWAY 27 STE 105,CLERMONT,FL,34711,10D2096586,2025-06-12,Compliance,0,780,,unspecified,POL,21,physician_office,False
K WADE FOSTER MD PA,,8632932147,2508 A SAND MINE RD,DAVENPORT,FL,33897,10D2096825,2025-05-14,Compliance,0,600,,unspecified,POL,21,physician_office,False
SALTZMAN TANIS PITTELL LEVIN & JACOBSON INC D/B/A,,9549657754,379 N CONGRESS AVE,BOYNTON BEACH,FL,33426,10D2098736,2025-08-12,Compliance,0,4400,,unspecified,POL,21,physician_office,False
CENTER FOR DIGESTIVE MEDICINE PLLC,,3052736266,7867 N KENDALL DR STE 250,MIAMI,FL,33156,10D2099162,2025-01-27,Compliance,0,5500,,unspecified,POL,21,physician_office,False
FOREFRONT DERMATOLOGY SC DBA ADVANCED DERMATOLOGY,,8505025989,7720 US  HIGHWAY 98 W STE 240,MIRAMAR BEACH,FL,32550,10D2099939,2025-10-02,Compliance,0,60,,unspecified,POL,21,physician_office,False
ANGELO AYAR MD PA DBA DERMATOLOGY EXPERTS,,9547262000,7301 N UNIVERSITY DR STE 102,TAMARAC,FL,33321,10D2100036,2025-03-28,Compliance,0,500,,unspecified,POL,21,physician_office,False
STEVEN D FAYNE MD PA,,9547413305,8890 W OAKLAND PARK BLVD STE 100,SUNRISE,FL,33351,10D2100043,2025-03-04,Compliance,0,285,,unspecified,POL,21,physician_office,False
ASSOCIATES IN MEDICINE & SURGERY LLC,,2394338905,9411 FOUNTAIN MEDICAL COURT #E101,BONITA SPRINGS,FL,34135,10D2100509,2025-06-09,Compliance,0,3069,,unspecified,POL,21,physician_office,False
PARK AVENUE DERMATOLOGY NORTH,,9045410315,15255 MAX LEGGETT PKWY STE 5100,JACKSONVILLE,FL,32218,10D2101438,2025-02-06,Compliance,0,2575,,unspecified,POL,21,physician_office,False
DERMATOLOGY SOUTHEAST PANAMA CITY,,8508180220,425 W 19TH STREET STE D,PANAMA CITY,FL,32405,10D2101532,2025-02-21,Compliance,0,500,,unspecified,POL,21,physician_office,False
ELIAS DERMATOLOGY LLC,,9547710852,3100 EAST COMMERCIAL BLVD,FORT LAUDERDALE,FL,33308,10D2103178,2025-06-09,Compliance,0,2024,,unspecified,POL,21,physician_office,False
EAST LAKE PEDIATRICS,,7273726760,200 PINE AVE N SUITE A,OLDSMAR,FL,34677,10D2103179,2025-03-26,Compliance,0,546,,unspecified,POL,21,physician_office,False
JOHN W MCDONALD MD FAAD PA,,7725622929,1770 37TH ST,VERO BEACH,FL,32960,10D2103383,2026-01-21,Compliance,0,100,,unspecified,POL,21,physician_office,False
PEDIATRIC ASSOCIATES,,9549657754,1801 NE 123RD ST STE 414,NORTH MIAMI,FL,33181,10D2103400,2025-06-16,Compliance,0,3121,,unspecified,POL,21,physician_office,False
ORCHID DERMATOLOGY LLC,,9417612900,5304 4TH AVE CIR E,BRADENTON,FL,34208,10D2103965,2025-07-23,Compliance,0,400,,unspecified,POL,21,physician_office,False
AQUA DERMATOLOGY OF FLORIDA PA,,5616949493,9905 OLD ST AUGUSTINE RD BLDG 200,JACKSONVILLE,FL,32257,10D2105402,2025-08-06,Compliance,0,1500,,unspecified,POL,21,physician_office,False
TARANTOLA DERMATOLOGY INC,,8504395394,525 BRENT LANE,PENSACOLA,FL,32503,10D2106298,2025-10-28,Compliance,0,1000,,unspecified,POL,21,physician_office,False
COASTAL DERMATOLOGY LABORATORY,,8502794278,4400 HWY 20E STE 406,NICEVILLE,FL,32578,10D2106853,2025-10-27,Compliance,0,7605,,unspecified,POL,21,physician_office,False
AQUA DERMATOLOGY OF FLORIDA PA,,2393132520,9400 GLADIOLUS DR STE 320,FORT MYERS,FL,33908,10D2106970,2025-10-28,Compliance,0,1500,,unspecified,POL,21,physician_office,False
SHANDS JACKSONVILLE MEDICAL CENTER INC,,9044271370,1699 S 14TH STREET SUITE 2,FERNANDINA BEACH,FL,32034,10D2107861,2025-08-08,Compliance,0,3500,,unspecified,POL,21,physician_office,False
HEALTH FIRST PRIVIA MEDICAL GROUP LLC,,9042641958,1679 EAGLE HARBOR PARKWAY SUITE B,FLEMING ISLAND,FL,32003,10D2108236,2025-12-29,Compliance,0,3768,,unspecified,POL,21,physician_office,False
AQUA DERMATOLOGY OF FLORIDA PA,,5616949493,121 S STATE ROAD 7,WELLINGTON,FL,33414,10D2108487,2025-09-23,Compliance,0,850,,unspecified,POL,21,physician_office,False
"WOODRUFF INSTITUTUE LLC, THE",,2393190238,9776 BONITA BEACH ROAD SE SUITE 202-C,BONITA SPRINGS,FL,34135,10D2108734,2025-10-21,Compliance,0,600,,unspecified,POL,21,physician_office,False
FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,,8503545011,302 NORTON DRIVE SUITE 101,TALLAHASSEE,FL,32308,10D2109688,2026-02-26,Compliance,0,516,,unspecified,POL,21,physician_office,False
FAMILY FOOT AND LEG CENTER PA,,2394303668,730 GOODLETTE RD STE 102,NAPLES,FL,34102,10D2109971,2025-07-23,Compliance,0,1904,,unspecified,POL,21,physician_office,False
FLORES DERMATOLOGY LLC,,3057221333,7950 NW 53RD ST #104,DORAL,FL,33166,10D2110240,2025-09-25,Compliance,0,60,,unspecified,POL,21,physician_office,False
ACADEMIC ALLIANCE IN DERMATOLOGY INC,,8138829986,13910 FIVAY RD STE 5,HUDSON,FL,34667,10D2111373,2026-02-24,Compliance,0,423,,unspecified,POL,21,physician_office,False
GARY L CURSON DPM PA PODIATRY FOOT & ANKLE SURGERY,,3058652281,9528 HARDING AVE,SURFSIDE,FL,33154,10D2112196,2025-09-10,Compliance,0,870,,unspecified,POL,21,physician_office,False
PEDIATRIC ASSOCIATES,,9549657754,15077 S DIXIE HWY,PALMETTO BAY,FL,33176,10D2114452,2025-11-12,Compliance,0,550,,unspecified,POL,21,physician_office,False
FLORIDA PEDIATRIC GROUP PA,,3219848808,2105 PALM BAY ROAD SUITE #1,PALM BAY,FL,32905,10D2115237,2025-04-30,Compliance,0,1200,,unspecified,POL,21,physician_office,False
JAVIER ALONSO MD PA,,3054432983,475 BILTMORE WAY STE 308,CORAL GABLES,FL,33134,10D2115392,2025-10-17,Compliance,0,160,,unspecified,POL,21,physician_office,False
AQUA DERMATOLOGY OF FLORIDA,,2393132520,3268 FORUM BLVD UNIT 201,FORT MYERS,FL,33905,10D2115716,2025-07-31,Compliance,0,550,,unspecified,POL,21,physician_office,False
COASTAL SKIN SURGERY AND DERMATOLOGY,,8505003376,12139 PANAMA CITY BEACH PKWY,PANAMA CITY BEACH,FL,32407,10D2116299,2025-11-18,Compliance,0,500,,unspecified,POL,21,physician_office,False
"SUMMIT DERMATOLOGY AND SPA, LLC",,8505018233,3298 SUMMIT BLVD STE 12,PENSACOLA,FL,32503,10D2116872,2025-07-08,Compliance,0,1200,,unspecified,POL,21,physician_office,False
"LEON MEDICAL CENTERS, LLC",,3056425366,8881 NW 18TH TERRACE STE 102,DORAL,FL,33172,10D2119907,2025-01-21,Compliance,0,3540,,unspecified,POL,21,physician_office,False
MILLENNIUM PHYSICIAN GROUP LLC,,2396312662,3369 PINE RIDGE RD STE 203,NAPLES,FL,34109,10D2121953,2025-01-08,Compliance,0,1415,,unspecified,POL,21,physician_office,False
AQUA DERMATOLOGY OF FLORIDA PA DBA WATERS EDGE,,5616949493,921 TOWN CENTER DRIVE # 200,ORANGE CITY,FL,32763,10D2123440,2026-01-22,Compliance,0,550,,unspecified,POL,21,physician_office,False
NORTH FLORIDA DERMATOLOGY,,3863446102,1722 SW NEWLAND WAY,LAKE CITY,FL,32025,10D2125376,2025-03-31,Compliance,0,560,,unspecified,POL,21,physician_office,False
THE DERMATOLOGY GROUP PA,,4078983033,300 EAST HAZEL ST,ORLANDO,FL,32804,10D2126488,2025-06-16,Compliance,0,300,,unspecified,POL,21,physician_office,False
ALYSA R HERMAN MD PA,,3054444979,50 BARRACUDA LN,KEY LARGO,FL,33037,10D2127447,2025-02-19,Compliance,0,100,,unspecified,POL,21,physician_office,False
DERMATOLOGY BOUTIQUE PA,,8554656621,100 N FEDERAL HWY STE 202,HALLANDALE,FL,33009,10D2128465,2025-03-07,Compliance,0,100,,unspecified,POL,21,physician_office,False
INNOVATIVE DERMATOLOGY AND MOHS SURGERY LLC,,2393688071,8800 BERNWOOD PARKWAY UNIT 6,BONITA SPRINGS,FL,34135,10D2129545,2025-03-10,Compliance,0,515,,unspecified,POL,21,physician_office,False
ACADEMIC ALLIANCE IN DERMATOLOGY INC,,7272589143,3190 MCMULLEN BOOTH RD SUITE 203,CLEARWATER,FL,33761,10D2129593,2025-03-17,Compliance,0,1200,,unspecified,POL,21,physician_office,False
UROLOGY CARE OF CENTRAL FL PA,,3523510029,2301 SE 3RD AVENUE  BLDG 100 STE A,OCALA,FL,34471,10D2131080,2025-01-08,Compliance,0,3036,,unspecified,POL,21,physician_office,False
K WADE FOSTER MD PA,,3527504614,836 CR 466,LADY LAKE,FL,32159,10D2131894,2025-06-19,Compliance,0,780,,unspecified,POL,21,physician_office,False
IAN S GOLDBAUM DPM PA,,5614990033,16244 S MILITARY TRL STE 290,DELRAY BEACH,FL,33484,10D2132563,2025-09-18,Compliance,0,1977,,unspecified,POL,21,physician_office,False
ACADEMIC ALLIANCE IN DERMATOLOGY INC,,8138829986,1260 WEST BAY DR BUILDING C SUITE C,LARGO,FL,33770,10D2132625,2025-01-09,Compliance,0,362,,unspecified,POL,21,physician_office,False
ATLANTIC MEN'S CLINIC MIAMI LLC,,9543689841,2600 DOUGLAS ROAD SUITE #604,CORAL GABLES,FL,33134,10D2132697,2025-02-12,Compliance,0,2000,,unspecified,POL,21,physician_office,False
"FOREFRONT DERMATOLOGY SC DBA HENGHOLD DERMATOLOGY,",,9206639146,1200 GULF BREEZE PKWY STE A,GULF BREEZE,FL,32561,10D2133111,2025-05-22,Compliance,0,1215,,unspecified,POL,21,physician_office,False
CERTIFIED SPINE AND PAIN CARE LLC,,3107292911,1049 SOUTH ST RD 7,WELLINGTON,FL,33414,10D2134978,2025-04-02,Compliance,0,110000,,unspecified,POL,21,physician_office,False
"MARION INTERNAL MEDICINE ASSOCIATES, PLLC",,2092058808,"1805 SE LAKE WEIR AVE, STE B",OCALA,FL,34471,10D2136165,2025-09-25,Compliance,0,1050,,unspecified,POL,21,physician_office,False
REPRODUCTIVE MEDICAL ASSOCIATES OF FLORIDA,,4076049670,400 COLONIAL CENTER PKWY STE 150,LAKE MARY,FL,32746,10D2137480,2025-05-08,Compliance,0,5600,,unspecified,POL,21,physician_office,False
PREMIUM PRACTICE SOLUTIONS LLC,,9544282480,5340 N FEDERAL HWY SUITE 110,LIGHTHOUSE POINT,FL,33064,10D2138281,2025-09-08,Compliance,0,1900,,unspecified,POL,21,physician_office,False
PEDIATRIC ASSOCIATES,,9549657754,1193 W 49TH ST,HIALEAH,FL,33012,10D2138812,2025-06-20,Compliance,0,3552,,unspecified,POL,21,physician_office,False
AQUA DERMATOLOGY OF FLORIDA PA,,5616949493,3140 US HWY 27 S,AVON PARK,FL,33825,10D2139264,2025-08-05,Compliance,0,800,,unspecified,POL,21,physician_office,False
UMDC - SOUTH MIAMI DERMATOLOGY,,3056892990,"7000 SW 62ND AVE, PH-A,",MIAMI,FL,33143,10D2140548,2025-08-25,Compliance,0,450,,unspecified,POL,21,physician_office,False
WELLINGTONMD LLC,,5612682880,12989 SOUTHERN BLVD BUILDING 3 STE 103,LOXAHATCHEE,FL,33470,10D2140787,2025-12-02,Compliance,0,598,,unspecified,POL,21,physician_office,False
BAY DERMATOLOGY AND COSMETIC SURGERY PA,,7275858591,125 4TH AVE NE,SAINT PETERSBURG,FL,33701,10D2140803,2025-07-28,Compliance,0,130,,unspecified,POL,21,physician_office,False
SANCTUARY MEDICAL AESTHETIC CENTER OF BOCA RATON,,5618860970,4800 N FEDERAL HWY C100,BOCA RATON,FL,33431,10D2141186,2025-12-01,Compliance,0,100,,unspecified,POL,21,physician_office,False
DERMATOLOGY GROUP OF FLORIDA PA,,5617500544,1001 NW 13TH ST  STE 100,BOCA RATON,FL,33486,10D2141328,2025-08-14,Compliance,0,650,,unspecified,POL,21,physician_office,False
DERMATOLOGY ASSOCIATES OF TALLAHASSEE,,8508774134,3009 4TH STREET,MARIANNA,FL,32446,10D2142459,2025-11-04,Compliance,0,260,,unspecified,POL,21,physician_office,False
"COMPREHENSIVE HEMATOLOGY ONCOLOGY, LLC",,8132785062,425 SOUTH PARSON AVENUE SUITE 101,BRANDON,FL,33511,10D2145450,2026-03-04,Compliance,0,4600,,unspecified,POL,21,physician_office,False
ADVANCED URGENT CARE OF THE UPPER KEYS,,3052940011,100460 OVERSEAS HWY,KEY LARGO,FL,33037,10D2145763,2026-03-11,Compliance,0,4760,,unspecified,POL,21,physician_office,False
SKIN WELLNESS PHYSICIANS LLC,,2397320044,"1300 GOODLETTE RD, N",NAPLES,FL,34102,10D2146212,2025-03-24,Compliance,0,2617,,unspecified,POL,21,physician_office,False
ADVANCED DERMATOLOGY AND COSMETIC SURGERY,,4072843407,329 EAST OLYMPIA AVENUE,PUNTA GORDA,FL,33950,10D2147363,2026-01-06,Compliance,0,1751,,unspecified,POL,21,physician_office,False
LOPEZ PAIN MANAGEMENT LLC DBA,,9123422443,"4863 PALM COAST PKWY NW, SUITE 5",PALM COAST,FL,32137,10D2147683,2025-10-01,Compliance,0,49840,,unspecified,POL,21,physician_office,False
BLUE OCEAN DERMATOLOGY LLC,,3862561444,1840 GREENWICH AVE,WINTER PARK,FL,32789,10D2149326,2025-02-03,Compliance,0,480,,unspecified,POL,21,physician_office,False
ADVANCED DERMATOLOGY AND COSMETIC SURGERY,,4072843407,520 A1A N  STE 203,PONTE VEDRA,FL,32082,10D2149849,2025-05-02,Compliance,0,238,,unspecified,POL,21,physician_office,False
CARLOS PORTU MD PLLC DBA SHORELINE,,2392357908,950 MANATEE RD,NAPLES,FL,34114,10D2151738,2026-01-21,Compliance,0,37448,,unspecified,POL,21,physician_office,False
MACINNIS DERMATOLOGY,,3523505230,1950 LAUREL MANOR DR STE 124,THE VILLAGES,FL,32162,10D2152108,2025-08-04,Compliance,0,230,,unspecified,POL,21,physician_office,False
K WADE FOSTER MD PA,,8553537546,3200 MEDICAL WAY,SEBRING,FL,33870,10D2157444,2025-05-28,Compliance,0,780,,unspecified,POL,21,physician_office,False
"DERMATOLOGY GROUP OF FLORIDA, PA",,3052956735,"1111 12TH STREET, STE 308",KEY WEST,FL,33040,10D2157872,2025-03-13,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"CENTER FOR SKIN WELLNESS LLC, THE",,9419077372,6771 PROFESSIONAL PKWY WEST STE 203,SARASOTA,FL,34240,10D2157948,2025-06-03,Compliance,0,290,,unspecified,POL,21,physician_office,False
DIGESTIVE DISEASES CARE FOR ALL LLC,,8632914000,508 EAST GARDEN STREET,LAKELAND,FL,33805,10D2159554,2025-04-28,Compliance,0,1500,,unspecified,POL,21,physician_office,False
JAY S HERBST MD PA,,9417641055,2866 TAMIAMI TRL STE A,PORT CHARLOTTE,FL,33952,10D2159863,2025-04-01,Compliance,0,934,,unspecified,POL,21,physician_office,False
PREMIER DERMATOLOGY MD LLC,,3055218971,20803 BISCAYNE BLVD SUITE 305,AVENTURA,FL,33180,10D2162124,2025-02-20,Compliance,0,250,,unspecified,POL,21,physician_office,False
